Subject,Dataset,Tweet ID,URL,Content,Author ID,Author Username,Author Blue Verified (T/F),Followers,Author Location,Likes,Views,Date
Keir Starmer (UK PM),domain,1979330810101805131,https://x.com/dbg1965/status/1979330810101805131,@Keir_Starmer,93472979,,False,0,Spain,0,3,"October 17, 2025 at 11:36 PM"
Keir Starmer (UK PM),domain,1979329601957724321,https://x.com/Choch66/status/1979329601957724321,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,0,0,"October 17, 2025 at 11:32 PM"
Keir Starmer (UK PM),domain,1979327429585096762,https://x.com/mark_knight23/status/1979327429585096762,@Keir_Starmer,2911867809,,False,0,London UK,0,3,"October 17, 2025 at 11:23 PM"
Keir Starmer (UK PM),domain,1979325588692419008,https://x.com/phsm444/status/1979325588692419008,@Keir_Starmer 🤡,1466099572422361094,,False,0,,0,1,"October 17, 2025 at 11:16 PM"
Keir Starmer (UK PM),domain,1979322422269743535,https://x.com/FjRoebersen/status/1979322422269743535,@EmmanuelMacron @Bundeskanzler @_FriedrichMerz @AussenMinDE @Keir_Starmer @DefenceHQ @prezidentpavel @JanLipavsky @Nawrockikn @donaldtusk @PolandMFA @sikorskiradek  @GiorgiaMeloni @SwedishPM @MariaStenergard @PUonson @alexstubb @PetteriOrpo @elinavaltonen @Statsmin @MinPres,2288673117,,False,0,"Monnickendam, Nederland",2,2,"October 17, 2025 at 11:03 PM"
Keir Starmer (UK PM),domain,1979321955682783436,https://x.com/cosmos98788/status/1979321955682783436,@Keir_Starmer,1614030823316983808,,False,0,United States,1,1,"October 17, 2025 at 11:01 PM"
Keir Starmer (UK PM),domain,1979321216348622860,https://x.com/Choch66/status/1979321216348622860,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,2,3,"October 17, 2025 at 10:58 PM"
Keir Starmer (UK PM),domain,1979320613115494879,https://x.com/Choch66/status/1979320613115494879,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,1,5,"October 17, 2025 at 10:56 PM"
Keir Starmer (UK PM),domain,1979315568026010047,https://x.com/Jack67cfc/status/1979315568026010047,@Keir_Starmer @ZelenskyyUa @SecGenNATO Resign.,1632058134553403400,,False,0,,3,38,"October 17, 2025 at 10:36 PM"
Keir Starmer (UK PM),domain,1979313300035833865,https://x.com/FfraidCara/status/1979313300035833865,@Keir_Starmer @Nigel_Farage,843635261661765632,,False,0,,0,4,"October 17, 2025 at 10:27 PM"
Keir Starmer (UK PM),domain,1979312438832173181,https://x.com/pizzalamahout/status/1979312438832173181,@Keir_Starmer,1628420541978648580,,False,0,,1,1,"October 17, 2025 at 10:23 PM"
Keir Starmer (UK PM),domain,1979310839816724929,https://x.com/BasedMillwall99/status/1979310839816724929,@MatthewStadlen @YouGov @DPJHodges @RobertJenrick @Keir_Starmer Yes,1970143614677430272,,False,0,Stalag Starmer ,2,313,"October 17, 2025 at 10:17 PM"
Keir Starmer (UK PM),domain,1979309103630733537,https://x.com/Berolblade/status/1979309103630733537,@Keir_Starmer,747536738080460800,,False,0,,0,1,"October 17, 2025 at 10:10 PM"
Keir Starmer (UK PM),domain,1979306759799083312,https://x.com/ehmatteh/status/1979306759799083312,@Keir_Starmer,578202043,,False,0,"London, England",1,16,"October 17, 2025 at 10:01 PM"
Keir Starmer (UK PM),domain,1979306184797487104,https://x.com/reform_yes/status/1979306184797487104,@Keir_Starmer,234461122,,False,0,uk,0,2,"October 17, 2025 at 09:59 PM"
Keir Starmer (UK PM),domain,1979304216423178681,https://x.com/Choch66/status/1979304216423178681,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,1,1,"October 17, 2025 at 09:51 PM"
Keir Starmer (UK PM),domain,1979303670123528650,https://x.com/_Flirtram_/status/1979303670123528650,@Keir_Starmer,1331987049998643201,,False,0,,1,21,"October 17, 2025 at 09:49 PM"
Keir Starmer (UK PM),domain,1979303072435208324,https://x.com/corbymac/status/1979303072435208324,@Keir_Starmer,226947790,,False,0,"Swadlincote, South Derbyshire",0,5,"October 17, 2025 at 09:46 PM"
Keir Starmer (UK PM),domain,1979302839223750892,https://x.com/Choch66/status/1979302839223750892,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,0,2,"October 17, 2025 at 09:45 PM"
Keir Starmer (UK PM),domain,1979302756495294781,https://x.com/Choch66/status/1979302756495294781,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,0,0,"October 17, 2025 at 09:45 PM"
Keir Starmer (UK PM),domain,1979302043929006184,https://x.com/LesterSismore/status/1979302043929006184,@Keir_Starmer,1468651093370589191,,False,0,,1,23,"October 17, 2025 at 09:42 PM"
Keir Starmer (UK PM),domain,1979299962602115389,https://x.com/beverleyanneste/status/1979299962602115389,@Keir_Starmer,2411977182,,False,0,,0,4,"October 17, 2025 at 09:34 PM"
Keir Starmer (UK PM),domain,1979299826173886735,https://x.com/scalawaggles/status/1979299826173886735,@Keir_Starmer Wanker,291801674,,False,0,,1,3,"October 17, 2025 at 09:33 PM"
Keir Starmer (UK PM),domain,1979299663468437632,https://x.com/Rosedevine0509/status/1979299663468437632,"#@Keir_Starmer 
#@BBCNews",950272742493970432,,False,0,Belfast,0,9,"October 17, 2025 at 09:33 PM"
Keir Starmer (UK PM),domain,1979299456383115398,https://x.com/gloriafan/status/1979299456383115398,@Keir_Starmer Idiot,19585802,,False,0,Southern England,2,10,"October 17, 2025 at 09:32 PM"
Keir Starmer (UK PM),domain,1979299381686997200,https://x.com/Tonyjc1990/status/1979299381686997200,@Keir_Starmer,814883661782876161,,False,0,"England, United Kingdom",0,4,"October 17, 2025 at 09:32 PM"
Keir Starmer (UK PM),domain,1979299211893150114,https://x.com/Choch66/status/1979299211893150114,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,0,13,"October 17, 2025 at 09:31 PM"
Keir Starmer (UK PM),domain,1979299076911903230,https://x.com/RuthSimmons59/status/1979299076911903230,@Keir_Starmer,1770547207487524864,,False,0,"East Midlands, England",0,7,"October 17, 2025 at 09:30 PM"
Keir Starmer (UK PM),domain,1979298921982890437,https://x.com/Rosedevine0509/status/1979298921982890437,#@Keir_Starmer,950272742493970432,,False,0,Belfast,0,6,"October 17, 2025 at 09:30 PM"
Keir Starmer (UK PM),domain,1979298842626437145,https://x.com/Choch66/status/1979298842626437145,@Keir_Starmer,1527204879105769474,,False,0,Never you mind,0,3,"October 17, 2025 at 09:29 PM"
Keir Starmer (UK PM),domain,1979297682587029869,https://x.com/kennethcameron4/status/1979297682587029869,@Keir_Starmer 🤡,763831717,,False,0,"Valleyfield, Scotland",1,9,"October 17, 2025 at 09:25 PM"
Keir Starmer (UK PM),domain,1979296376895746469,https://x.com/LatAmDC/status/1979296376895746469,@Keir_Starmer,527427516,,False,0,California,0,6,"October 17, 2025 at 09:20 PM"
Keir Starmer (UK PM),domain,1979295752837841110,https://x.com/bro69018/status/1979295752837841110,@Keir_Starmer @ShabanaMahmood,1774167648177152000,,False,0,Yorkshire,0,6,"October 17, 2025 at 09:17 PM"
Keir Starmer (UK PM),domain,1979292776811442493,https://x.com/RedAmberAlert/status/1979292776811442493,@Keir_Starmer 🤡,2470256301,,False,0,"Wales, United Kingdom",0,4,"October 17, 2025 at 09:05 PM"
Keir Starmer (UK PM),domain,1979292487391875456,https://x.com/AbideenTetlay/status/1979292487391875456,FYI @Keir_Starmer,987654176154046464,,False,0,,1,7,"October 17, 2025 at 09:04 PM"
Keir Starmer (UK PM),domain,1979292166473289981,https://x.com/AbideenTetlay/status/1979292166473289981,FYI @Keir_Starmer,987654176154046464,,False,0,,1,10,"October 17, 2025 at 09:03 PM"
Keir Starmer (UK PM),domain,1979291877305389427,https://x.com/AbideenTetlay/status/1979291877305389427,FYI @Keir_Starmer,987654176154046464,,False,0,,1,5,"October 17, 2025 at 09:02 PM"
Keir Starmer (UK PM),domain,1979291488220778652,https://x.com/AroupChatterjee/status/1979291488220778652,@Keir_Starmer,590300341,,False,0,"London, England",0,9,"October 17, 2025 at 09:00 PM"
Keir Starmer (UK PM),domain,1979291452778700999,https://x.com/ScouseIndieMum/status/1979291452778700999,@Keir_Starmer,302481856,,False,0,"Liverpool, England",0,5,"October 17, 2025 at 09:00 PM"
Keir Starmer (UK PM),domain,1979290161579250161,https://x.com/Sharpy47/status/1979290161579250161,@Keir_Starmer 👇,285203858,,False,0,,0,3,"October 17, 2025 at 08:55 PM"
Keir Starmer (UK PM),domain,1979288832345317494,https://x.com/JusteanWinter/status/1979288832345317494,@Keir_Starmer,1936561577177870336,,False,0,"Wales, United Kingdom",0,6,"October 17, 2025 at 08:50 PM"
Keir Starmer (UK PM),domain,1979288688136745189,https://x.com/JusteanWinter/status/1979288688136745189,@Keir_Starmer,1936561577177870336,,False,0,"Wales, United Kingdom",0,6,"October 17, 2025 at 08:49 PM"
Keir Starmer (UK PM),domain,1979287972093608075,https://x.com/TalkinTMyself/status/1979287972093608075,@Keir_Starmer,1561798204106186752,,False,0,About.,0,1,"October 17, 2025 at 08:46 PM"
Keir Starmer (UK PM),domain,1979287381158302082,https://x.com/brianwatvr/status/1979287381158302082,@Keir_Starmer,1816486721313218560,,False,0,,0,4,"October 17, 2025 at 08:44 PM"
Keir Starmer (UK PM),domain,1979286273794756909,https://x.com/debbieraerae/status/1979286273794756909,@Keir_Starmer,1468234429864845312,,False,0,"Florida, USA",0,7,"October 17, 2025 at 08:39 PM"
Keir Starmer (UK PM),domain,1979286127652843583,https://x.com/FjRoebersen/status/1979286127652843583,@EmmanuelMacron @Bundeskanzler @_FriedrichMerz @AussenMinDE @Keir_Starmer @DefenceHQ @prezidentpavel @JanLipavsky @Nawrockikn @donaldtusk @PolandMFA @sikorskiradek  @GiorgiaMeloni @SwedishPM @MariaStenergard @PUonson @alexstubb @PetteriOrpo @elinavaltonen @Statsmin @MinPres,2288673117,,False,0,"Monnickendam, Nederland",1,6,"October 17, 2025 at 08:39 PM"
Keir Starmer (UK PM),domain,1979284250236207253,https://x.com/mike180fish/status/1979284250236207253,@Keir_Starmer Clown,779021833,,False,0,Grimsby,1,6,"October 17, 2025 at 08:31 PM"
Keir Starmer (UK PM),domain,1979280830573764883,https://x.com/Shortgamehack/status/1979280830573764883,@Keir_Starmer,45878013,,False,0,"Snellville, GA",0,0,"October 17, 2025 at 08:18 PM"
Keir Starmer (UK PM),domain,1979277749668700636,https://x.com/ian_hendrie52/status/1979277749668700636,@Keir_Starmer,1018397011127791616,,False,0,Linlithgow,1,26,"October 17, 2025 at 08:06 PM"
Keir Starmer (UK PM),domain,1979277428418592922,https://x.com/nufcToon2284/status/1979277428418592922,@Keir_Starmer,1850650311699947520,,False,0,Blyth,0,4,"October 17, 2025 at 08:04 PM"
Keir Starmer (UK PM),domain,1979276501905203691,https://x.com/ian_hendrie52/status/1979276501905203691,@Keir_Starmer,1018397011127791616,,False,0,Linlithgow,1,10,"October 17, 2025 at 08:01 PM"
Keir Starmer (UK PM),domain,1979274253683036346,https://x.com/luisjaq/status/1979274253683036346,@Keir_Starmer,1732161368785088512,,False,0,"Santiago, Chile",0,2,"October 17, 2025 at 07:52 PM"
Keir Starmer (UK PM),domain,1979274191280181349,https://x.com/no1carol/status/1979274191280181349,@Keir_Starmer,70205105,,False,0,United Kingdom,0,1,"October 17, 2025 at 07:51 PM"
Keir Starmer (UK PM),domain,1979272151447539785,https://x.com/brad_melton/status/1979272151447539785,@Keir_Starmer Resign.,38935771,,False,0,USA,2,14,"October 17, 2025 at 07:43 PM"
Keir Starmer (UK PM),domain,1979270699454738884,https://x.com/Lapanterarosca/status/1979270699454738884,@Keir_Starmer,712280211811733504,,False,0,Ciberspace,0,3,"October 17, 2025 at 07:38 PM"
Keir Starmer (UK PM),domain,1979270532471070864,https://x.com/no1carol/status/1979270532471070864,@Keir_Starmer,70205105,,False,0,United Kingdom,0,1,"October 17, 2025 at 07:37 PM"
Keir Starmer (UK PM),domain,1979270459351765033,https://x.com/no1carol/status/1979270459351765033,@Keir_Starmer,70205105,,False,0,United Kingdom,0,2,"October 17, 2025 at 07:37 PM"
Keir Starmer (UK PM),domain,1979268881098403995,https://x.com/ChristinaORei15/status/1979268881098403995,@Keir_Starmer,1532087800673312768,,False,0,,0,2,"October 17, 2025 at 07:30 PM"
Keir Starmer (UK PM),domain,1979265718827757803,https://x.com/JoJoV111/status/1979265718827757803,@Keir_Starmer,1245977262899560451,,False,0,,0,7,"October 17, 2025 at 07:18 PM"
Keir Starmer (UK PM),domain,1979262642721005792,https://x.com/takingwhole/status/1979262642721005792,@Keir_Starmer Mosques?,28748400,,False,0,UK,1,5,"October 17, 2025 at 07:06 PM"
Keir Starmer (UK PM),domain,1979262398340239789,https://x.com/screwgal/status/1979262398340239789,@Keir_Starmer Wanker,1112741707,,False,0,Norway,1,6,"October 17, 2025 at 07:05 PM"
Keir Starmer (UK PM),domain,1979260368636494139,https://x.com/Hekate_Reborn/status/1979260368636494139,@Keir_Starmer,1934265350851346432,,False,0,FuckElmo FuckTrump,0,2,"October 17, 2025 at 06:56 PM"
Keir Starmer (UK PM),domain,1979260030575587538,https://x.com/neilvaughan1st/status/1979260030575587538,"@UKLabour

@Keir_Starmer

@RachelReevesMP

@stephenctimms

@lisanandy

@patmcfaddenmp

@TorstenBell

@SKinnock

Why do you hate disabled people??",788926818,,False,0,sheffield,0,3,"October 17, 2025 at 06:55 PM"
Keir Starmer (UK PM),domain,1979258006710747252,https://x.com/TiggerVizsla/status/1979258006710747252,@Keir_Starmer,1442545039767314433,,False,0,"Bexhill, England",0,6,"October 17, 2025 at 06:47 PM"
Keir Starmer (UK PM),domain,1979257591898219005,https://x.com/wendy_firmin/status/1979257591898219005,@Keir_Starmer,872957873713819648,,False,0,"Chepstow, Wales",0,2,"October 17, 2025 at 06:45 PM"
Keir Starmer (UK PM),domain,1979255768760144257,https://x.com/AbideenTetlay/status/1979255768760144257,FYI @Keir_Starmer,987654176154046464,,False,0,,0,12,"October 17, 2025 at 06:38 PM"
Keir Starmer (UK PM),domain,1979255689282212066,https://x.com/Lapanterarosca/status/1979255689282212066,@Keir_Starmer,712280211811733504,,False,0,Ciberspace,0,1,"October 17, 2025 at 06:38 PM"
Keir Starmer (UK PM),domain,1979255449565135356,https://x.com/AbideenTetlay/status/1979255449565135356,FYI @Keir_Starmer,987654176154046464,,False,0,,1,9,"October 17, 2025 at 06:37 PM"
Keir Starmer (UK PM),domain,1979255387262947346,https://x.com/bro69018/status/1979255387262947346,@Keir_Starmer @ShabanaMahmood,1774167648177152000,,False,0,Yorkshire,0,4,"October 17, 2025 at 06:37 PM"
Keir Starmer (UK PM),domain,1979255342375502280,https://x.com/LoesZaitsev/status/1979255342375502280,@Keir_Starmer More mosques,68423830,,False,0,"Houston, TX",3,6,"October 17, 2025 at 06:37 PM"
Keir Starmer (UK PM),domain,1979254196047143082,https://x.com/NeilH1978/status/1979254196047143082,@Keir_Starmer,1817216356292706304,,False,0,,0,6,"October 17, 2025 at 06:32 PM"
Keir Starmer (UK PM),domain,1979253951137489089,https://x.com/fatbagell/status/1979253951137489089,@Keir_Starmer Liar,1766907887861866496,,False,0,,0,0,"October 17, 2025 at 06:31 PM"
Keir Starmer (UK PM),domain,1979253588816740592,https://x.com/SaudeAnimalCE/status/1979253588816740592,@Keir_Starmer 🤡,587087505,,False,0,Amsterdão,1,5,"October 17, 2025 at 06:30 PM"
Keir Starmer (UK PM),domain,1979252534595277232,https://x.com/NeilH1978/status/1979252534595277232,@Keir_Starmer,1817216356292706304,,False,0,,0,2,"October 17, 2025 at 06:25 PM"
Keir Starmer (UK PM),domain,1979251817998618740,https://x.com/IrenaShtil41200/status/1979251817998618740,@uricohenisrael @Keir_Starmer,1638147033235087360,,False,0,,0,6,"October 17, 2025 at 06:23 PM"
Keir Starmer (UK PM),domain,1979250825881899467,https://x.com/jodhpurwale/status/1979250825881899467,"@VividProwess Keir Starmer has not recognized Palestine as a country but has recognized terrorist organizations like Hamas as a country.

This is not the decision of Britain and British Christians, it is the decision of Keir Starmer, a close friend of Sadiq Khan.",1133721457563918336,,False,0,BHARAT,0,38,"October 17, 2025 at 06:19 PM"
Keir Starmer (UK PM),domain,1979250080340189474,https://x.com/GameSetVolley/status/1979250080340189474,@Keir_Starmer Building what?,1421400469881114624,,False,0,,2,13,"October 17, 2025 at 06:16 PM"
Keir Starmer (UK PM),domain,1979246627295523031,https://x.com/soulheavenhop/status/1979246627295523031,@EssexPR @Keir_Starmer No way,1840828894716289024,,False,0,"England, United Kingdom",2,40,"October 17, 2025 at 06:02 PM"
