Subject,Dataset,Tweet ID,URL,Content,Author ID,Author Username,Author Blue Verified (T/F),Followers,Author Location,Likes,Views,Date
Costco,domain,1979198364664119575,https://x.com/Radio_Formula/status/1979198364664119575,"Sí, amamos ir a Costco por las pruebitas, pero… también puedes llenar tu despensa sin salir de casa. Así puedes hacerlo en línea o por Uber Eats. 🛒😱
https://t.co/AI3OPI52Cz",148372339,,False,0,Ciudad de Mexico,1,689,"October 17, 2025 at 02:50 PM"
Costco,domain,1979197785007444343,https://x.com/tika_buppan/status/1979197785007444343,@yukihiro_costco 施策,1555026872123392000,,False,0,日本,1,33,"October 17, 2025 at 02:48 PM"
Costco,domain,1979197467007517051,https://x.com/christ10270/status/1979197467007517051,@yukihiro_costco 施策,1033167967452712960,,False,0,,0,31,"October 17, 2025 at 02:47 PM"
Costco,domain,1979195738950373658,https://x.com/LLawliet_88/status/1979195738950373658,@yukihiro_costco 施策,1175020488021594113,,False,0,,0,32,"October 17, 2025 at 02:40 PM"
Costco,domain,1979194795949199496,https://x.com/k1342005716420/status/1979194795949199496,@yukihiro_costco 施策,1657364926476992521,,False,0,,1,64,"October 17, 2025 at 02:36 PM"
Costco,domain,1979189836494872920,https://x.com/buppan_1000/status/1979189836494872920,@yukihiro_costco 施策,962256765151686664,,False,0,日本,0,29,"October 17, 2025 at 02:16 PM"
Costco,domain,1979189684938117623,https://x.com/SYU77541827/status/1979189684938117623,@yukihiro_costco 施策,1434136354791649285,,False,0,,0,38,"October 17, 2025 at 02:16 PM"
Costco,domain,1979184446353084860,https://x.com/zitskny/status/1979184446353084860,@yukihiro_costco 施策,1433344137281957888,,False,0,,1,66,"October 17, 2025 at 01:55 PM"
Costco,domain,1979183458896191676,https://x.com/Yuzub228/status/1979183458896191676,@yukihiro_costco 施策,1762302664661209088,,False,0,,0,61,"October 17, 2025 at 01:51 PM"
Costco,domain,1979172806907638063,https://x.com/KEIBUPPAN/status/1979172806907638063,@yukihiro_costco 施策,789113548093820928,,False,0,日本,1,83,"October 17, 2025 at 01:09 PM"
Costco,domain,1979168278359552428,https://x.com/IRLsyhsefv9CA8h/status/1979168278359552428,@yukihiro_costco 施策,3259037192,,False,0,日本 大阪,2,57,"October 17, 2025 at 12:51 PM"
Costco,domain,1979166926635999407,https://x.com/ISAO12610774/status/1979166926635999407,@yukihiro_costco 施策,1416770794479251456,,False,0,,1,101,"October 17, 2025 at 12:45 PM"
Costco,domain,1979166461496115419,https://x.com/Taku35912481/status/1979166461496115419,@yukihiro_costco 施策,944704859705556992,,False,0,,0,32,"October 17, 2025 at 12:43 PM"
Costco,domain,1979162608579056106,https://x.com/girichan_/status/1979162608579056106,@yukihiro_costco 施策,1413286589724119041,,False,0,,0,72,"October 17, 2025 at 12:28 PM"
Costco,domain,1979161221711409644,https://x.com/KazTech0818/status/1979161221711409644,@yukihiro_costco 施策,3591137900,,False,0,日本 東京,1,40,"October 17, 2025 at 12:23 PM"
Costco,domain,1979159479162700087,https://x.com/mu_mu_mu1997/status/1979159479162700087,@yukihiro_costco 施策,448622605,,False,0,zoom 無料相談→,0,39,"October 17, 2025 at 12:16 PM"
Costco,domain,1979159280520695867,https://x.com/greatRoi/status/1979159280520695867,@yukihiro_costco 施策,141474462,,False,0,,1,42,"October 17, 2025 at 12:15 PM"
Costco,domain,1979156420378714396,https://x.com/benzo____san/status/1979156420378714396,@yukihiro_costco 施策,1243059369069015042,,False,0,神奈川,0,45,"October 17, 2025 at 12:03 PM"
Costco,domain,1979155188918423690,https://x.com/hant_345/status/1979155188918423690,@yukihiro_costco 施策,1085516709748862976,,False,0,,0,37,"October 17, 2025 at 11:59 AM"
Costco,domain,1979152197129478369,https://x.com/kenchirozz/status/1979152197129478369,@yukihiro_costco 施策,1827627535808786433,,False,0,,0,39,"October 17, 2025 at 11:47 AM"
Costco,domain,1979151818988097897,https://x.com/lIllIIIlllllll/status/1979151818988097897,@yukihiro_costco 施策,1275768923527376897,,False,0,,0,85,"October 17, 2025 at 11:45 AM"
Costco,domain,1979150546125685197,https://x.com/M_N_amagasaki/status/1979150546125685197,@yukihiro_costco 施策,707485297794101248,,False,0,,0,98,"October 17, 2025 at 11:40 AM"
Costco,domain,1979150451011469555,https://x.com/KFp8W7IeTC3161/status/1979150451011469555,@yukihiro_costco 施策,1790597859685072897,,False,0,,0,71,"October 17, 2025 at 11:40 AM"
Costco,domain,1979150313413316699,https://x.com/yasuy41555244/status/1979150313413316699,@yukihiro_costco 施策,1594700637593141249,,False,0,,1,30,"October 17, 2025 at 11:39 AM"
Costco,domain,1979149432776950118,https://x.com/setosetoseto123/status/1979149432776950118,@yukihiro_costco 施策,1662309277506371586,,False,0,,1,85,"October 17, 2025 at 11:36 AM"
Costco,domain,1979149155374370863,https://x.com/ebay0418/status/1979149155374370863,@yukihiro_costco 施策,1948206187754958848,,False,0,日本,1,119,"October 17, 2025 at 11:35 AM"
Costco,domain,1979146789971210581,https://x.com/taki2595/status/1979146789971210581,@yukihiro_costco 施作,1769983013809754112,,False,0,,0,107,"October 17, 2025 at 11:25 AM"
Costco,domain,1979145201827336333,https://x.com/nukINm3dl4ZMh2X/status/1979145201827336333,@yukihiro_costco 施策,4798521733,,False,0,,1,42,"October 17, 2025 at 11:19 AM"
Costco,domain,1979143342912082270,https://x.com/tk7vm7trgp69331/status/1979143342912082270,@yukihiro_costco 施策,1828352706672762880,,False,0,,0,38,"October 17, 2025 at 11:11 AM"
Costco,domain,1979141043887951968,https://x.com/Manatee_Trade/status/1979141043887951968,@yukihiro_costco 施策,1290795919588257792,,False,0,,1,128,"October 17, 2025 at 11:02 AM"
Costco,domain,1979140497328476323,https://x.com/SolocamTozan/status/1979140497328476323,@yukihiro_costco 施策,1258612425726676993,,False,0,,0,105,"October 17, 2025 at 11:00 AM"
Costco,domain,1979138700304093220,https://x.com/pokemoncard440/status/1979138700304093220,@yukihiro_costco 施策,1080499336809611264,,False,0,,1,70,"October 17, 2025 at 10:53 AM"
Costco,domain,1979138671807992227,https://x.com/victinikun/status/1979138671807992227,@yukihiro_costco 施策,1783090149796323328,,False,0,,1,67,"October 17, 2025 at 10:53 AM"
Costco,domain,1979138418442445296,https://x.com/nyanzaburoooo/status/1979138418442445296,@yukihiro_costco 施策,1538136915534581763,,False,0,,0,62,"October 17, 2025 at 10:52 AM"
Costco,domain,1979137158737727579,https://x.com/spirits_act03/status/1979137158737727579,@yukihiro_costco 施策,176880459,,False,0,"Nara-shi, Nara",1,49,"October 17, 2025 at 10:47 AM"
