1709228825161445376,neutral
1096477133336125447,neutral
1910536781008953346,positive
1729682620265705472,neutral
1684808347185487872,neutral
1634112787428560905,neutral
1562175393217630208,negative
845511552249843712,positive
1972631268,negative
1313767979679580161,neutral
1910921996013363200,neutral
1656138671395938305,neutral
1736562590678159360,positive
2962418297,neutral
945504806377988096,positive
972747490561798145,neutral
1388948661099405313,positive
765452540116815873,positive
3643460307,positive
1267305101665996801,neutral
34763505,positive
173724014,neutral
1854524010605723658,negative
118200525,positive
1594125741171654659,positive
1813337860000632832,neutral
1452399172259233792,neutral
1683900224941457411,positive
1826952279150284800,neutral
1496962371142643712,neutral
1757173470830768129,neutral
1736333185771020288,neutral
234925481,neutral
1031157423350767616,positive
1876821426088648704,negative
723127983322456064,neutral
1849808770265706496,negative
1674945082351550464,neutral
1876018867782479872,negative
1269091685398708225,positive
1969746779664166912,neutral
1129807645085274113,neutral
1579225952755875847,positive
38214412,neutral
1955518737324654592,negative
1440077686529921029,neutral
1865192761189650434,neutral
1868172586200555520,neutral
1063417434051203074,neutral
612071247,neutral
1554881153542148097,positive
1212226050324779009,negative
823429670,negative
1562682670554853376,neutral
922956792291786752,neutral
1058286417376239616,negative
1662948901878648832,neutral
1378635815262150658,neutral
26209001,neutral
2278668108,neutral
967298097817690112,neutral
18924223,negative
1326872523980599297,positive
1577915784554508288,positive
431087873,negative
1186541943569797121,neutral
1836490059417006081,neutral
1682497165950869506,positive
737284585,negative
1826030482389098497,positive
1575124786295975949,neutral
1673382668229025811,negative
1819181621674729472,neutral
1809821962707038209,neutral
1514537529713827840,neutral
1969885627811561472,neutral
1567547748458852352,neutral
101350204,negative
1615929267275329538,neutral
1778078145822044160,neutral
1409174208,neutral
1232686480079904768,negative
1944237731288428545,positive
1408697887270354945,neutral
759656750014267392,neutral
1863054654541832192,positive
2310471595,positive
435337286,neutral
252450271,positive
774289520200126464,positive
1096683527385448453,neutral
1965534757237719040,neutral
14354091,neutral
17498747,neutral
1072350535804608512,positive
997856698906787840,neutral
1785794639053684736,neutral
725451760182120449,neutral
1299750980242808837,neutral
1635860627750289410,neutral
422418421,neutral
1157455737712455680,neutral
1024883108431179776,positive
1779724578090356736,negative
1845284643131830272,positive
3012690457,positive
1413730805558484996,positive
1598502318399430657,positive
2359668475,neutral
1578200188610498561,positive
1398902913506836481,negative
12413892,neutral
437573914,positive
1595846426864467968,neutral
1005359290524172288,positive
22820189,positive
1306051453233102854,negative
335071412,neutral
1173949878638006273,neutral
1391296056,positive
1780293318724943874,neutral
1150952092179292160,neutral
2426183605,neutral
1591858061773139968,neutral
1241625379959259137,neutral
186615860,neutral
1001639294958649344,neutral
485182648,neutral
372432823,neutral
1408520588302323716,neutral
1543254927220166658,negative
1359098366643347463,negative
22197956,positive
1772589712173355009,positive
3091555854,negative
1518732923070939136,neutral
1642715058600923137,neutral
1589619811784753153,neutral
1922634556601180160,positive
1419780060316266501,neutral
108089347,positive
1920011137250426880,positive
1950784293552394240,neutral
1373435504,neutral
1651373006797656069,neutral
1456276623985156097,negative
1512074047600832527,positive
1919251585437437952,neutral
1109686639410835456,neutral
161079363,positive
1895301999622516736,neutral
1949232813942943744,neutral
1711533604596031488,positive
1743682970362564608,neutral
3313692882,neutral
208957836,neutral
66154578,positive
1591592481862320128,positive
22705185,negative
32947370,neutral
52265119,neutral
1019353696277184512,neutral
4041009492,positive
1468518847406026754,positive
63218807,positive
1405748580090929157,neutral
202181856,neutral
1677412733174829061,neutral
1747117914149568512,neutral
1869932433765801984,negative
718748041,neutral
1580786544364748801,neutral
1069692686746173440,neutral
1865307741100638208,negative
1940546217437548544,neutral
77925200,neutral
1342660184783659008,neutral
347385613,neutral
1626354394848727040,negative
3010704366,positive
1469095026429132800,neutral
1963703174,negative
1521313841786679296,negative
195836195,positive
1405969311341199364,positive
1083243551515967488,neutral
1283195696808488960,negative
1396196634,neutral
1336539577,negative
1460614054238724098,neutral
1355767648802361347,negative
1799231683901665280,neutral
209959727,negative
1972157851603959808,neutral
